StationDescription,FieldActivityId,BiologicalEventId,Source,SampleDate,Latitude,Longitude,SiteType,Station,TotalDepth,SampleTime,SampleReplicate,IBIParameter,IBIValue
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","FBI",6.17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","FBI_R",6.19
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","FSW",1.6862
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","FSW_R",1.63
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","GOLD",0.4406
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","GOLD_R",0.45
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","MARGALEFS",2.418
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","MARGALEFS_R",1.7372
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","NCO_TAXA_CNT",10
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","NCO_TAXA_CNT_R",6
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","NON_INSECT_TAXA_CNT",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","NON_INSECT_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_BURROWER",55.94
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_BURROWER_R",55
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CHIRONOMIDAE",48.95
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CHIRONOMIDAE_R",47
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CLIMB",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CLIMB_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CLING",27.97
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CLING_R",29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CLINGER_TAXA",53.85
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_CLINGER_TAXA_R",44.44
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_COLLECT",95.1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_COLLECT_R",96
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DIPTERA",48.95
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DIPTERA_R",47
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DOM1",48.95
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DOM1_R",47
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DOM2",64.34
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DOM2_R",64
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DOM3",74.83
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_DOM3_R",76
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_EPHEMEROPTERA",16.08
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_EPHEMEROPTERA_R",16
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_EPT",33.57
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_EPT_R",35
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_EPT_TAXA_RICH",46.15
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_EPT_TAXA_RICH_R",44.44
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_FILTERERS",16.08
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_FILTERERS_R",17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_GATHER",79.02
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_GATHER_R",79
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_LIMESTONE",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_LIMESTONE_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_NET_CADDISFLY",15.38
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_NET_CADDISFLY_R",17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_NON_INSECT",9.09
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_NON_INSECT_R",10
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_PLECOPTERA",1.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_PLECOPTERA_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_PREDATOR",3.5
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_PREDATOR_R",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SCRAPER",1.4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SCRAPER_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SENSITIVE",2.1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SENSITIVE_R",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SHREDDER",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SHREDDER_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SIMULIIDAE",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SIMULIIDAE_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SWIMMER",11.19
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_SWIMMER_R",12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_TOLERANT",56.64
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_TOLERANT_R",55
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_TRICHOPTERA",16.08
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_TRICHOPTERA_NO_TOL",0.7
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_TRICHOPTERA_NO_TOL_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PCT_TRICHOPTERA_R",17
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PLECOPTERA_TAXA_CNT",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","PLECOPTERA_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","RATIO_SC_TO_CF",0.087
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","RATIO_SC_TO_CF_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","RATIO_SC_TO_SH",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","RATIO_SC_TO_SH_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","RATIO_SH_TO_CG",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","RATIO_SH_TO_CG_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","SCRAPER_TAXA_CNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","SCRAPER_TAXA_CNT_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","SENSITIVE_TAXA_COUNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","SENSITIVE_TAXA_COUNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","SIMPSON_DIVERSITY",0.7128
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","SIMPSON_DIVERSITY_R",0.722
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TAXA_RICH",13
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TAXA_RICH_R",9
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TOLERANT_TAXA_COUNT",4
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TOLERANT_TAXA_COUNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TOTAL_ABUNDANCE",143
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TOTAL_ABUNDANCE_R",100
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TOTAL_SCORE",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TRICHOPTERA_TAXA_CNT",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TRICHOPTERA_TAXA_CNT_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TRICHOPTERA_TAXA_COUNT_NO_HYDR",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61419,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S2","TRICHOPTERA_TAXA_COUNT_NO_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201017,61420,"ODU/BEL",3/22/1993,37.79122,-76.17546,,"CB5.4",34,17:40:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201431,61593,"ODU/BEL",6/8/1993,37.79122,-76.17546,,"CB5.4",33,14:32:00,"S1"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201431,61594,"ODU/BEL",6/8/1993,37.79122,-76.17546,,"CB5.4",33,14:32:00,"S2"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",201431,61595,"ODU/BEL",6/8/1993,37.79122,-76.17546,,"CB5.4",33,14:32:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","GRAND_SCORE",2.22
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_CARN_OMN",12.46
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_CARN_OMN",21.07
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_CARN_OMN",30.57
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_DEPO",2.49
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_DEPO",5.24
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_DEPO",12.24
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PI_ABUND",57.19
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PI_ABUND",73.69
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PI_ABUND",82.56
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PI_BIO",41.18
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PI_BIO",53.85
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PI_BIO",70
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PS_ABUND",4.98
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PS_ABUND",14.27
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PS_ABUND",21.07
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PS_BIO",15.38
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PS_BIO",20
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","PCT_PS_BIO",44.12
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","SW",1.27
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","SW",1.46
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","SW",2.71
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOT_ABUND",1087
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOT_ABUND",2288
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOT_ABUND",2803
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOT_BIOMASS_G",0.57
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOT_BIOMASS_G",0.74
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOT_BIOMASS_G",1.95
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOTAL_SCORE",1.67
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOTAL_SCORE",2
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62203,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S1","TOTAL_SCORE",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62204,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S2"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",202753,62205,"ODU/BEL",9/7/1993,37.79122,-76.17546,,"CB5.4",30,15:32:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203524,62513,"ODU/BEL",1/12/1994,37.79122,-76.17546,,"CB5.4",32,16:01:00,"S1"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203524,62514,"ODU/BEL",1/12/1994,37.79122,-76.17546,,"CB5.4",32,16:01:00,"S2"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203524,62515,"ODU/BEL",1/12/1994,37.79122,-76.17546,,"CB5.4",32,16:01:00,"S3"
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","ASPT_MOD",6.1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","ASPT_MOD_R",6.1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","BECK",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","BECK_R",1
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","DIPTERA_TAXA_CNT",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","DIPTERA_TAXA_CNT_R",3
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","EPHEMEROPTERA_TAXA_CNT",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","EPHEMEROPTERA_TAXA_CNT_R",0
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","EPT_TAXA_ABUND",29
"(Tidal) Central Chesapeake Bay (Deep Main Channel)",203572,62561,"ODU/BEL",3/15/1994,37.79122,-76.17546,,"CB5.4",33,12:25:00,"S1","EPT_TAXA_ABUND_R",21
